time,speed,gradient
3190.42,23.9,-1.50107
3192.44,23.9,0
3194.6,23.9,0
3197.05,24.4,1.11181
3199.67,24.4,-1.31019
3203.31,24.4,0.646706
3209.11,25.3,-0.649827
3213.11,25.3,-0.611312
3215.29,25.3,0.694095
3217.42,25.3,-1.53378
3219.43,25,-0
3221.5,25,0
3223.38,25,1.48507
3224.06,25.3,-0
3225.53,25.3,0
3227.91,25.3,0.545541
3230.13,25.3,-0
3232.03,25.3,-0
3233.35,25.6,-0.340776
3234.64,25.6,-0
3236.03,25.6,0
3236.46,25.6,-0
3238.98,26.1,0.627817
3244.38,26.1,-0.287559
3246.65,26.1,-0
3248.58,25.8,0.984409
3250.55,25.8,1.38717
3252.49,25.8,1.53134
3254.35,25.8,-0
3256.16,25.8,-0
3258.98,25.8,-0.568673
3262.98,25.8,-0.381076
3267.05,25.8,-1.40565
3269.02,25.8,-0
3271,25.8,0
3273.02,25.8,1.50032
3275.24,25.6,0
3277.42,25.6,1.42077
3279.48,25.6,-0
3281.36,25.6,-0
3283.4,25.6,-1.06121
3285.38,25.6,-0
3287.32,25.6,1.48129
3289.18,25.6,-1.5143
3291.04,25.6,0
3292.99,25.6,-1.3896
3294.88,25.6,-0
3296.77,25.6,1.56422
3298.41,25.6,-0
3299.97,25.6,-0
3301.37,25.6,-1.38464
3303.69,24.2,-0.677708
3305.93,24.2,-0
3308.46,23.6,0
3311.01,23.6,1.52671
3313.75,23.6,0
3316.77,23.6,-1.0139
3320.67,23.9,0.534825
3327.08,23.9,0.298846
3331.17,23.9,0.125688
3337.36,23.9,0.319344
3342.35,23.9,0.530036
3344.75,23.9,0.204232
3346.96,23.9,-0
3349.07,23.9,-1.30947
3350.85,23.9,-0
3352.4,23.9,1.03198
3353.92,23.9,-0
3355.56,23.9,0
3357.14,23.9,-1.46238
3358.45,23.9,0.982793
3359.66,23.9,-0
3360.86,23.9,-0
3362.12,23.9,0
3363.23,24.2,-0
3364.45,24.2,-1.43789
3365.7,24.2,0
3367.02,24.2,0
3368.43,24.2,0
3369.88,24.2,1.35213
3371.09,24.2,-0
3372.15,24.7,-0
3373.92,24.7,0
3375.88,24.7,0.262994
3377.83,24.7,-0
3379.72,24.7,-1.32582
3381.78,24.7,0
3383.79,24.7,-0
3385.83,24.7,1.3734
3388.45,24.7,0
3390.85,25,0.743756
3393.42,25,0
3399.9,25,0.0102246
3402.37,24.7,-0.0870807
3404.95,24.7,0
3406.81,24.7,-0.490548
3408.39,24.7,-0
3410.23,24.7,-1.32196
3411.97,24.7,0.968506
3413.88,24.7,0
3416.01,24.7,0
3418.35,24.7,0.871392
3420.72,24.7,0
3424.47,24.7,-0.225737
3426.84,25,0.0938416
3427.94,25,-0
3428.99,25,-0
3430.08,25,0
3431.42,25,0.307397
3432.94,25,0
3434.32,25,-0
3435.52,25,-0
3436.71,25,1.52638
3437.93,25,0
3438.83,25,-0
3440.79,23.9,0
3442.53,23.9,1.41837
3444.62,23.9,0
3447,23.9,0
3449.47,23.9,1.31515
3451.51,23.9,-0
3453.69,23.9,1.25214
3455.8,23.9,-0
3457.08,23.3,0.320307
3458.73,23.3,0.639935
3460.43,23.3,0
3462.23,23.3,0
3464.01,23.3,-1.51982
3465.81,23.3,0
3467.52,23.3,-0
3469.1,23.3,-0
3470.63,23.3,-1.49949
3472.21,23.3,0
3473.77,23.3,-0
3475.47,23.3,0.544864
3477.21,23.3,0
3479.16,23.3,0
3481.53,23.3,-0.67725
3484.02,23.3,0
3486.82,23.3,0.469428
3489.45,23.3,-0
3494.51,20.3,0.215284
3497.83,20.3,0.153944
3501.41,20.3,0
3512.09,20.3,-0.0770378
3519.14,20.3,-0.415693
3523.53,20.3,0.331717
3529.37,20.3,-0.359884
3531.63,21.7,-0
3534.02,21.7,0
3536.41,21.7,1.56795
3538.84,21.7,0
3541.02,21.7,1.43175
3544.16,21.1,0
3546.78,21.7,-0.412409
3549.18,21.7,-0
3551.62,21.7,0
3554.48,21.7,0.593003
3557.6,21.4,-1.43051
3560.51,21.4,-1.44677
3564.49,21.1,1.00987
3568.22,21.1,-0
3571.9,21.1,-1.5022
3575.37,21.1,-0
3578.25,21.1,-0.520015
3580.93,21.1,-0
3583.24,21.1,1.49596
3585.81,19.7,0
3588.42,19.7,0
3590.79,20.8,0.179851
3593.05,20.8,-0
3595.51,20.8,0.513608
3598.04,20.8,1.50816
3600.51,20.8,-0
3603.27,20.8,1.06897
3605.79,20.8,-0
3608.51,20.8,0.830822
3611.23,20.8,0
3613.32,21.4,-0
3615.5,21.4,0
3619.29,21.4,0.284796
3625.63,21.4,-0.526244
3628.79,21.4,0.165149
3631.75,21.4,-0
3633.98,21.4,-0
3635.64,21.4,0.614019
3637.04,21.4,-0
3638.27,21.4,-1.38061
3639.5,21.4,-0
3640.81,21.4,0
3642.14,21.4,-1.56232
3643.53,21.4,0
3644.89,21.4,-0
3646.28,21.4,1.50294
3648.21,18.6,0
3649.9,18.6,-0
3651.51,18.6,-0
3653.22,18.6,-1.48688
3655.73,18.6,0.528491
3658.24,18.6,0
3661.51,14.2,-1.27934
3664.7,14.2,-0
3668.17,14.2,0
3676.38,14.2,0.168043
3679.94,14.4,-0.00462988
3682.54,14.4,-0
3684.93,14.4,1.40196
3687.26,14.4,-0
3689.43,14.4,-1.31098
3691.78,14.4,0
3693.99,14.4,-0
3696.26,14.4,0
3701,5.8,-1.24515
3706.66,5.8,0
3712.75,5.8,-1.42005
3719.52,5.8,0
3727.36,5.8,1.05363
3733.15,5.8,-0
3737.68,5.8,-0
3742.53,5.8,0
3749.94,5.8,-0.5031
3755.45,7.2,-0
3760.56,7.2,-1.13939
3765.31,7.2,-0
3770.79,7.2,-0.775876
3775.68,12.2,0
3778.46,12.2,-0
3781.61,12.2,1.1553
3784.55,12.2,-0
3787.05,12.2,-0
3790.36,14.4,0.110019
3792.06,15,-0
3793.76,15,-0
3795.63,15,0
3796.84,17.8,-0
3798.29,17.8,0.66691
3799.74,18.1,0
3801.38,18.1,0
3802.98,18.1,-1.47804
3804.66,18.1,0
3806.6,18.1,1.42395
3808.41,17.5,-0
3810.58,17.5,0
3813,17.5,1.31287
3815.75,17.5,0
3818.14,17.5,-1.42191
3820.69,17.5,0
3834.41,17.5,0.153686
3837.08,17.5,0.0475339
3839.48,17.5,-0
3841.76,17.5,-0
3844,17.5,1.56147
3846.04,17.5,-0
3847.85,17.5,-0
3849.36,23.1,-1.44644
3850.92,23.1,-1.40565
3852.56,23.1,0
3854.65,23.1,0
3856.18,23.1,-1.03427
3858.5,23.1,0
3860.44,23.1,-0
3861.93,23.1,0.859498
3867.15,23.1,0.0544702
3868.66,23.1,-0
3870.56,23.1,0
3872.72,23.1,-0.23022
3875.13,23.1,0
3877.07,23.1,0.718191
3878.5,23.1,-0.359707
3879.86,23.1,-0
3881.07,23.1,-0
3882.77,23.1,0
3884.11,23.1,0.328792
3885.14,23.1,-0
3886.28,24.4,0
3887.35,24.4,-0
3888.54,24.4,0
3889.66,24.4,1.33824
3890.78,24.4,0
3891.81,24.4,-0
3893.39,24.4,0
3894.92,24.4,-0
3896.51,24.4,1.52159
3901.97,23.9,-0.0938158
3905.07,23.9,-0.0195706
3906.64,23.9,-0
3907.91,23.9,-0
3908.95,23.9,-0
3910.13,23.9,0
3911.22,23.9,1.37185
3912.32,23.9,1.42042
3913.45,23.9,0
3914.71,23.9,0
3915.88,23.9,-0
3916.91,23.9,-0
3917.98,23.9,1.53557
3918.91,23.9,-0
3920.03,23.9,0
3921.08,23.9,-0
3922.13,23.9,-0
3923.16,23.9,1.55716
3924.2,23.3,-0
3925.31,23.3,0
3926.48,23.3,0
3927.91,23.3,0
3929.09,23.3,0.881398
3930.39,23.3,0
3932.07,23.3,0
3933.05,23.3,-0
3934.66,23.9,0.294413
3937.17,23.9,0.201865
3939.23,23.9,-0
3942.26,24.4,0.0362742
3945.85,24.4,0.130638
3949.52,24.4,-0.117098
3953.8,24.4,0.337559
3956.41,24.4,-0.0197016
3958.41,24.4,0.00657725
3961.3,24.4,0
3965.94,24.4,0.134074
3986.84,24.4,0.0073028
3992.85,24.4,-0.00494778
4009.5,24.4,0.0326681
4018.41,24.4,-0.0258927
4022.05,24.4,0.0302702
4025.29,24.4,0.327925
4028.03,24.2,-0.704277
4032.57,24.2,-0.0504162
4034.66,24.2,-0
4037.52,24.2,0.234941
4040.75,24.2,-0.0114944
4043.71,24.2,-0.288591
4045.41,24.2,-0
4047.38,24.4,0.435083
4048.86,24.4,-0
4051.25,24.4,-0.0180158
4052.71,24.4,-0
4055.53,24.4,0.0059874
4057.66,24.4,-0.192841
4060.09,24.4,0
4061.64,24.4,-0
4065.26,24.2,-0.287917
4068.82,24.2,-1.46958
4073.84,24.2,0.510488
4080.65,23.9,0.414427
4093.58,23.9,-0.111708
4098.28,23.9,-0.0452618
4104.16,23.9,0.173245
4108.55,23.9,-0
4114.28,23.9,0.177136
4117.48,23.9,-0.294326
4121.06,23.3,-1.23483
4123.36,23.3,-0
4126.21,23.3,0
4129.12,23.3,1.52117
4131.42,23.3,-0
4133.08,23.3,-0
4134.98,23.3,-1.44226
4137.23,23.3,1.29766
4139.37,23.6,-0
4141.81,23.6,0
4144.31,23.6,-1.49556
4147.22,23.6,0
4150.75,23.9,0.207176
4153.87,23.9,-0.0199955
4156.86,23.9,0.20401
4159.43,23.9,-0
4162.45,23.9,0.414813
4165.34,23.9,-0
4168.75,23.9,0.294463
4174.07,23.9,-0.00653559
4178.77,23.9,-0.542364
4185.37,23.9,-0.0849484
4191.86,23.9,-0.369337
4195.66,23.3,-0.208716
4203.09,23.3,-0.00236141
4205.99,23.3,-0.0350237
4208.07,23.3,-0
4210.32,23.3,0.872137
4212.46,23.3,-1.06871
4214.55,23.3,-0
4216.89,23.3,0.421416
4219.72,23.3,0
4222.28,23.3,0.892897
4225.36,23.3,0.640875
4231.25,23.1,-0.212167
4236.31,23.1,-0.793272
4242.11,23.3,0.463646
4247.38,23.6,-0
4250.25,24.2,-0.0181798
4252.98,24.2,-0
4255.47,24.2,-1.0153
4261.17,24.2,-0.0103622
4263.42,24.2,-0
4265.52,24.2,0.860257
4267.78,24.2,0.9986
4269.78,24.2,-0
4271.89,24.2,1.24905
4274.04,24.2,0
4275.97,24.2,-0
4278.02,24.2,-0.819867
4280.12,24.2,0
4281.98,24.2,-0
4283.94,24.2,-0.386887
4286.06,24.2,1.2723
4288.03,24.2,-0
4289.99,24.2,1.46772
4291.84,24.2,-0
4293.48,24.2,-0.267915
4295.2,24.2,0
4296.98,23.9,0
4298.74,23.9,1.49201
4300.73,23.9,1.05635
4302.69,23.9,-0
4304.5,23.9,-0
4306.38,23.9,1.23685
4309.85,23.9,0
4314.03,23.9,-0.215535
4318.73,23.9,0.267618
4321.59,23.9,-0
4328.66,23.9,0.0208922
4337.01,23.9,0.525187
4339.34,23.9,0.0243684
4341.04,23.9,-0
4344.99,23.9,0.139823
4347.65,23.9,0.18764
4350.96,23.9,0.521835
4353.85,23.9,-0
4356.56,23.9,-0.308045
4359.3,23.9,0
4361.96,23.9,-1.49475
4366.12,23.9,-0.366423
4368.76,23.9,-0
4371.29,23.9,-1.40797
4373.44,23.9,-0
4376.97,23.9,0
4380.98,23.9,-0.420662
4383.42,23.6,-0
4385.93,23.6,-1.50261
4390.13,23.6,0.625668
4391.8,23.6,0.0602292
4398,23.6,0.224407
4399.87,23.6,-0
4401.77,23.6,0
4404.14,23.6,-0.679006
4406.36,23.6,-1.14517
4409.45,23.6,-0.279606
4411.43,23.6,-0
4413.34,23.6,-0
4415.9,23.6,0.502088
4418.28,23.6,-0.918625
4420.46,23.6,-0
4422.43,23.6,-0.815094
4423.99,23.6,-0
4425.52,22.5,1.44284
4427.92,22.5,0
4430.12,22.5,-1.33233
4430.79,22.2,-0
4435.65,21.9,0.0458696
4439.96,21.9,-0
4441.8,23.1,-0
4443.61,23.1,-1.38863
4445.57,23.1,0
4447.5,23.1,-0
4449.56,23.1,0
4451.49,23.1,-1.1659
4453.52,23.3,0
4454.28,23.3,-0
4456.06,23.3,0
4457.95,23.3,0.976584
4459.47,23.3,-0.356221
4461.37,23.3,0
4463.29,23.3,0
4464.95,23.3,0.0161335
4466.55,23.3,-0
4467.96,23.6,-0
4469.31,23.6,-1.44403
4470.93,23.6,0
4472.79,23.6,0
4474.34,23.6,-0
4475.76,23.6,0.670519
4476.89,23.6,-0
4478.7,23.9,0
4480.38,23.9,-1.08632
4482.63,23.9,0
4484.87,23.9,-0
4487.6,23.9,0.259004
4490.02,23.9,-0
4492.4,23.9,0.558599
4494.61,23.9,-0
4496.17,23.9,-0.142813
4497.84,23.9,0
4499.5,23.9,0
4501.11,23.9,-1.1466
4503.22,23.9,0
4504.82,23.9,-0
4506.21,23.9,-1.06636
4507.61,24.4,0
4509.38,24.4,0
4511.3,24.4,1.18075
4513.37,24.4,0
4515.3,24.4,1.27468
4517.16,24.4,0.412417
4519.24,24.4,0
4521.4,24.4,0
4523.68,24.4,1.42587
4525.95,24.4,-0
4528.42,24.4,1.40227
4530.42,24.4,1.27861
4532.83,24.4,-0.168385
4535.43,24.4,0
4538.17,24.4,0
4541.1,24.4,0.54042
4544.52,23.9,0
4547.66,23.9,-0.913266
4550.85,23.9,-1.43727
4556.12,23.9,0.117691
4560.14,23.9,0.00671172
4562.9,23.9,-0
4565.77,23.9,0.785396
4568.32,23.9,-0
4571.93,22.5,0.447521
4575.5,22.5,1.30163
4579.05,22.5,-0
4581.78,22.5,-0.423757
4584.57,22.5,0
4588.42,22.5,0.186106
4591.97,22.5,-0.276331
4596.32,22.5,0.313347
4599.24,22.5,-0.062614
4601.19,22.5,-0
4603.45,22.5,0
4605.8,22.5,0.712364
4608.33,22.5,0
4610.79,22.5,-1.27535
4613.76,22.5,0
4616.39,22.5,-0.329629
4619.38,22.5,0
4621.82,22.5,-0.0161237
4624.59,22.5,0.116358
4627.94,22.5,0
4636.4,22.2,0.0443365
4637.69,22.8,-0.0163815
4640.88,21.7,0.193055
4644.47,21.7,1.26999
4647.01,21.7,-0
4648.58,21.7,0.755995
4649.94,21.7,-0
4651.52,21.7,0.989142
4653.32,21.7,0
4655.48,21.7,0
4657.61,21.7,-1.26275
4660.88,19.7,0
4664.11,19.7,-1.3816
4669.06,19.7,0
4674.07,19.7,1.14103
4676.86,19.2,-0
4679.05,19.2,-0.510751
4681.4,19.2,0
4683.43,19.2,-0
4685.58,19.2,0.546797
4695.3,8.9,0
4699.03,8.9,-0.0207122
4701.54,8.9,-0
4704.02,8.9,-0
4706.13,8.9,-0
4708.52,8.9,0.822427
4711.18,8.9,0
4713.11,8.9,-0
4715.05,8.9,0
4716.94,8.9,-0
4718.13,8.9,-0
4720.86,8.9,0
4723.72,8.9,-0.463672
4726.51,8.9,-0
4729.51,8.9,0
4735.89,8.9,0.197396
4738.73,8.9,-0.0760443
4740.63,8.9,-0
4742.68,8.9,0
4750.26,4.7,0
4765.98,4.7,0.141897
4767.24,4.7,-0
4768.24,4.7,-0
4769.09,4.7,-0
4772.19,3.6,-0
4773.76,3.6,0
4775.49,3.6,0
4777.58,3.6,0
4779.48,3.6,-0
4799.75,3.6,0
4810.79,3.6,-0.0809045
4822.93,13.6,0.0647093
4833.99,5,-0
4845.63,5,0.343024
4855.35,4.7,-0
4859.46,2.2,-0
4861.98,2.2,-0
4865.02,2.2,0
4867.97,2.2,-0
4873.18,2.2,0
4873.85,8.6,-0
4875.06,8.6,-0.165153
4875.61,10,-0
4877.03,10,0
4878.45,10,-0
4879.82,10,-0
4880.32,10,-0
4880.97,10.6,0
4881.5,10.6,-0
4885.43,11.4,0
4893.43,11.4,0.094142
4939.6,6.4,0.0622051
4941.17,13.9,-0
4942.65,13.9,-0
4944.4,13.9,0
4966.75,13.9,0.0412209
4990.25,13.9,0.545003
5035.93,13.9,0.0983825
5039.57,13.9,-0.0116474
5041.11,13.9,-0
5043.25,13.9,0
5066.82,13.9,0.0483168
5090.4,13.9,-1.56422
5094.05,13.9,-0.0162675
5098.35,13.9,0
5104.13,13.9,0.471384
5113.27,13.9,0.147001
5127.82,13.9,0.0173084
5131.32,13.9,-0.0514537
5134.34,13.9,0.340095
5140.64,13.9,0.206717
5144.51,12.8,-0
5154.69,12.8,0.080471
5165.25,10.3,-0.507099
5204.29,10.3,0.0709193
5217.59,9.7,-0.0483327
5220.89,9.7,-0
5224.33,9.7,0
5227.26,9.7,-1.1112
5261.28,9.7,0.0482748
5269.82,9.4,-0.0187976
5277.35,9.4,-0.471948
5282.66,9.4,-0
5286.12,9.4,-0
5288.85,9.4,-1.04016
5291.13,9.4,-0.51915
5293.96,9.4,0
5307.76,9.4,0.110657
5311.13,9.4,0.00710598
5313.67,9.4,-0
5316.18,9.4,-0
5319.01,9.4,0
5354.45,9.4,0.0563971
5357.41,9.4,-0
5360.26,9.4,-0
5363.24,9.4,1.44109
5366.34,9.4,1.19647
5369.3,9.4,-0
5374.99,9.4,0
5378.09,9.4,-0
5380.08,9.4,-0
5383.86,9.4,0.590709
5405.71,9.4,0.0603375
5430.65,9.4,0.374017
5434.08,9.4,-0.0526087
5436.66,9.4,-0
5439.23,9.4,0
5441.57,9.4,-0
5444.73,9.4,0
5455.47,9.4,0.0920482
5458.2,9.4,-0.156125
5460.75,9.4,-0
5464.37,9.4,0.0798348
5467.31,9.4,-0
5470,9.4,-0
5473.81,9.4,0
5477.68,9.4,1.51606
5486.85,9.4,0
5490.11,9.4,-0.135128
5493.77,9.4,0.453344
5497.86,9.4,0
5514.65,9.4,0.0889321
5523.35,9.4,-0
5535.28,9.4,0.459705
5538.6,9.4,-0
5540.79,9.4,-0
5542.78,9.4,-0
5544.72,9.4,-1.50678
5546.6,9.4,-0
5549.07,9.4,0
5554.67,9.4,0
5564.89,9.4,0.290621
5566.16,11.1,0.0448193
5570.93,13.3,0.210542
5575.02,13.3,-0
5576.79,13.3,-0
5577.19,13.3,-0
5601.29,13.3,0.0644269
5602.85,13.3,-0
5604.64,13.3,0
5605.45,13.3,-0
5606.23,13.3,-0
5607.1,13.3,0
5608.5,13.3,0
5609.85,13.3,-1.43527
5611.19,13.3,0
5615.2,13.3,0
5622.81,13.3,0.135715
5623.74,13.3,-0
5625.05,13.3,0
5626.36,13.3,0
5627.91,13.3,0
5629.65,13.3,1.3903
5639.27,13.3,-0.145491
5640.51,13.3,-0.0927555
5641.51,13.3,-0
5642.43,13.3,-0
5643.67,13.3,0
5645.03,13.3,0
5646.4,13.3,1.51956
5647.97,13.3,0
5662.82,13.3,0.0541841
5665.27,13.3,-0.0743184
5667.02,13.3,-0
5669.14,13.3,0
5671.95,13.3,-0.372985
5693.2,13.3,0.0390203
5694.72,13.3,-0
5696.24,13.3,0
5697.53,13.3,-0
5703.96,13.3,0.266987
5708.44,13.3,0.529033
5710.22,13.3,-0
5711.5,13.3,-0.961469
5713.15,13.3,0
5722.69,13.3,0.0672617
5724.1,13.3,-0
5725.3,13.3,-1.37071
5726.78,13.3,0
5735.77,13.3,-0.0239239
5737.34,13.3,-0
5739,13.3,0
5740.45,13.3,-0
5742.24,13.3,0
5764.98,13.3,0.0586091
5766.66,13.3,-0
5767.95,13.3,-0
5769.5,13.3,0
5770.87,13.3,-0
5772.44,13.3,1.46014
5774.91,13.3,-0.433454
5783.24,13.3,0
5790.41,13.3,-0.135526
5791.62,13.3,-0
5792.58,13.3,-0
5793.3,13.3,-0
5794.03,13.3,0
5794.93,13.3,1.47113
5795.83,13.3,-0
5796.74,13.3,0
5797.99,13.3,0
5805.59,13.3,-0.0755066
5807.11,13.3,-0
5808.19,13.3,-0
5809.65,13.3,0
5810.94,13.3,-0
5812.69,13.3,0
5816.6,13.3,0.680223
5818.53,13.3,-0
5820.49,13.3,0
5822.35,13.3,-0
5824.17,13.3,1.54073
5832.28,13.3,0
5834.91,13.3,-0.260008
5844.44,13.3,-0.0778483
5850.53,13.3,-0
5855.79,13.3,-1.19701
5864.45,13.3,-0.490646
5867.06,13.3,-0.217355
5869.67,13.3,0
5877.54,13.3,-0.227426
5879.14,13.3,-0.149769
5881,13.3,0
5882.85,13.3,-0
5884.8,13.3,0
5893.99,13.3,0.0124599
5895.74,13.3,-0
5897.24,13.3,-0
5898.89,13.3,-0.148914
5903.44,13.3,0.490228
5905.35,13.3,-0
5906.66,13.3,-0
5907.66,13.3,-0
5908.82,13.3,0
5910.67,13.3,0.0759354
5913.1,13.3,0
5928.54,13.3,0.130022
5935.8,13.3,-0
5938.89,13.3,-0.184914
5941.8,13.3,-0
5946.61,13.3,0
5951.52,13.3,-1.45807
5953.51,13.3,-0
5956.22,13.3,0
5958.14,13.3,-0.981324
5958.77,13.3,-0
5959.86,13.3,0
5960.37,13.3,-0
5963.9,12.2,0
5964.72,12.8,-0
5967.39,12.8,0
5969.81,12.8,-1.22483
5970.91,12.8,-0
5971.88,12.8,-0
5973.2,12.8,0
5974.73,12.8,0
5976.18,12.8,-0
5980.53,12.8,0.453897
5989.5,12.8,0.136435
5992.89,12.8,-0
5994.69,12.8,-0
5996.06,12.8,-0
5996.75,12.8,-0
5997.54,12.8,0
5998.54,12.8,0
6002.9,12.8,0.0790893
6005.46,12.8,-0
6006.22,12.8,-0.944622
6006.94,12.8,-0
6007.67,12.8,0
6008.49,12.8,0
6009.26,12.8,-0
6009.81,12.8,-0
6010.55,12.8,-1.49234
6011.43,12.8,0
6013.19,12.8,0
6021.64,12.8,0.149748
6024.17,12.8,-0
6025,12.8,-0
6026.27,12.8,0
6027.85,12.8,0
6030.25,12.8,0
6032.16,12.8,-0
6039.45,12.8,0
6040.22,12.8,-0
6041.73,12.8,0.296269
6042.81,12.8,-0
6044.37,12.8,0
6046.48,12.8,1.12066
6051.41,12.8,0
6053.52,12.8,-0
6054.79,12.8,-0
6055.51,12.8,0.601067
6056.26,12.8,0
6057.08,12.8,0
6058.26,12.8,0
6060.62,12.8,0
6063.95,12.8,0
6065.95,12.8,-0.55491
6068.59,12.8,0
6070.11,12.8,-0
6071.66,12.8,0
6072.47,12.8,-0
6073.51,12.8,0
6075.69,12.8,0
6078.92,12.8,-0.285239
6080.9,12.8,-0
6081.56,12.8,-0
6082.57,12.8,0
6085.16,12.8,0.816866
6089.93,12.8,0.43467
6091.36,12.8,-0
6094.01,12.8,0
6094.94,12.8,-0
6097.21,12.8,0
6099.49,12.8,1.55216
6100.34,12.8,-0
6101.36,12.8,0
6102.44,12.8,0
6112.98,12.8,-0.181454
6114.06,12.8,-0
6114.83,12.8,-0
6115.76,12.8,0
6116.22,12.8,-0
6116.81,12.8,0
6121.66,12.8,0.0275665
6122.34,12.8,-0
6124.96,12.8,0.515651
6127.03,12.8,-0
6130.18,12.8,0
6130.66,12.8,-0
6131.44,12.8,0
6132.17,12.8,-0
6133.74,12.8,0
6134.3,12.8,-0
6137.41,12.8,0.586583
6147.93,12.8,0.159149
6158.6,12.8,-0.540402
6160.72,12.8,-0
6161.96,12.8,-0
6163.2,12.8,0
6164.22,12.8,-0
6165.39,12.8,-1.3734
6166.72,12.8,0
6167.89,12.8,-0
6168.9,12.8,-0
6170.08,12.8,0
6171.59,12.8,0
6173.34,12.8,0
6174.81,12.8,-0
6176.05,12.8,-0
6179.55,12.8,0.0278648
6181.4,12.8,-0
6182.29,12.8,-0
6183.14,12.8,-1.54173
6183.82,12.8,-0
6184.34,12.8,-0
6185.33,12.8,0
6186.35,12.8,0
6190.01,12.8,0
6201.17,12.8,0.0605944
6205.33,12.8,-0
6206.65,12.8,-0
6207.43,12.8,-0
6208.19,12.8,-1.5527
6208.98,12.8,-1.5153
6210.21,12.8,0
6211.87,12.8,0
6218.45,12.8,0.13099
6219.72,12.8,-0
6220.35,12.8,-0
6221.25,12.8,0
6221.88,12.8,-0
6222.57,12.8,0
6223.5,12.8,0
6224.42,12.8,-0
6225.42,12.8,0
6228.58,12.8,-0.292119
6233.84,12.8,0
6237.04,12.8,-0
6240.37,12.8,1.42372
6242.9,12.8,-0
6244.22,12.8,-0
6245.32,12.8,-0
6251.71,12.8,0.253315
6253.4,12.8,-0
6255.2,12.8,0
6257.06,12.8,0
6259.21,12.8,0.710925
6268.08,12.8,0.0580069
6279.6,12.8,0.0624181
6284.81,12.8,-0
6286.07,12.8,-0
6286.8,12.8,-0.731186
6287.65,12.8,0
6288.21,12.8,-1.36915
6288.87,12.8,0
6289.49,12.8,-0
6289.96,12.8,-0
6290.88,12.8,0
6291.81,12.8,0
6293.07,12.8,0
6295.45,12.8,0
6301.06,12.8,0.209937
6306.05,12.8,-0
6308.57,12.8,-0
6311.37,12.8,-1.17846
6312.64,12.8,-0
6313.73,12.8,-0
6314.87,12.8,0
6315.98,12.8,-0
6316.82,12.8,-0
6317.82,12.8,0
6318.75,12.8,-0
6319.98,12.8,0
6321.34,12.8,1.49655
6327.68,12.8,-0.272485
6328.93,12.8,-0
6329.83,12.8,-0
6330.91,12.8,0
6331.79,12.8,-0
6332.86,12.8,1.45279
6333.82,12.8,-0
6334.72,12.8,-0
6335.87,12.8,0
6337.32,12.8,0
6338.54,12.8,-0
6339.52,12.8,-0
6340.81,12.8,0.635035
6345.7,12.8,0
6346.95,12.8,-0
6348.58,12.8,0
6349.85,12.8,-0
6350.76,12.8,0.750938
6351.97,12.8,0
6352.9,12.8,-0
6354.02,12.8,1.41764
6355.69,12.8,0
6361.24,12.8,0
6366.61,12.8,-1.40188
6367.69,12.8,-0
6368.66,12.8,-0
6369.5,12.8,-0
6370.8,12.8,0
6371.83,12.8,-0
6372.87,12.8,-1.55228
6374.98,12.8,0
6381.82,12.8,0.476848
6383.46,12.8,-0
6384.75,12.8,1.25334
6385.63,12.8,-0
6386.48,12.8,-0
6387.24,12.8,-0
6387.89,12.8,-0
6388.57,12.8,0
6389.53,12.8,0
6390.38,12.8,-0
6391.18,12.8,-0
6392.16,12.8,0
6393.46,12.8,0.501022
6410.09,12.8,0.0346802
6413.98,12.8,-0.0850697
6417.18,12.8,-0
6420.15,12.8,-0
6424.07,12.8,0.564575
6425.47,12.8,-0
6426.34,12.8,-0
6427.04,12.8,-0
6427.98,12.8,0
6428.93,12.8,0
6429.73,12.8,-0
6431.58,12.8,0
6439.35,12.8,-0.234697
6451.16,12.8,0.36026
6453.32,12.8,-0
6455.57,12.8,1.52008
6456.71,12.8,-0
6457.77,12.8,-0
6458.98,12.8,0
6459.82,12.8,-0
6460.68,12.8,0
6465.27,12.8,0.325543
6468.1,12.8,-0
6469.74,12.8,-0
6471.4,12.8,-1.56603
6472.83,12.8,-0
6474.04,12.8,-1.34871
6475.29,12.8,1.55363
6477.71,12.8,0
6482.74,12.8,0
6483.66,12.8,-0
6484.35,12.8,-1.08702
6485.19,12.8,0
6485.81,12.8,-0
6486.62,12.8,0
6487.4,12.8,-0
6488.17,12.8,-0
6488.78,12.8,-0
6489.8,10.6,0
6493.26,10.6,0
6494.49,10.6,-0
6495.64,10.6,-1.48851
6497.07,10.6,0
6499.49,10.6,0
6503.78,10.6,0
6508.65,10.6,0.91327
6514.1,10.6,0
6522.39,10.6,-0.0100347
6542.65,10.6,0.0237485
6544.14,10.6,-0.0141407
6545.33,10.6,-0
6546.47,10.6,-0
6547.46,10.6,-0
6548.64,10.6,0
6549.9,10.6,0
6553.27,10.6,0
6563.93,10.6,0.254125
6565.5,10.6,-0
6566.86,10.6,-0
6567.91,10.6,-0.890269
6568.96,10.6,0
6570.19,10.6,0
6571.31,10.6,-0
6572.75,10.6,0
6575.51,10.6,0
6593.73,10.6,0.0269709
6595.63,10.6,-0
6596.81,10.6,-0
6598.26,10.6,0
6599.94,10.6,0
6611.22,10.6,-0.11974
6613.59,10.6,-0.455959
6618.67,10.6,-0.237535
6631.81,10.6,-0.0668796
6633.92,10.6,-0
6636.07,10.6,0
